dst,sec_last_ip,dns_trunc,subnet,country,region
66.9.162.217,,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.44.193,206.224.67.21,qrtomex1,138.84.44.0/24,MX,MX-DIF
129.222.110.254,,qrtomex1,129.222.110.0/24,MX,MX-DIF
138.84.55.253,,qrtomex1,138.84.55.0/24,MX,MX-DIF
129.222.90.56,,qrtomex1,129.222.90.0/24,MX,MX-DIF
148.222.133.70,,qrtomex1,148.222.133.0/24,MX,MX-DIF
66.9.162.50,,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.52.254,,qrtomex1,138.84.52.192/26,HN,HN-FM
179.60.174.176,,qrtomex1,179.60.174.128/25,CR,CR-SJ
116.91.212.192,206.224.74.17,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.192,206.224.74.13,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.192,206.224.74.21,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.74.89,206.224.74.19,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.89,206.224.74.23,mlbeaus1,14.1.74.0/24,AU,AU-TAS
116.91.212.22,206.224.74.15,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.22,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.22,206.224.74.19,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.220.219,206.224.74.11,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.219,206.224.74.15,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.219,206.224.74.23,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.212.206,206.224.74.17,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.206,206.224.74.9,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.206,206.224.74.21,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.86,206.224.74.15,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.86,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.86,206.224.74.19,mlbeaus1,116.91.212.0/24,AU,AU-VIC
209.198.133.137,206.224.72.149,mlnnita1,209.198.133.128/25,IT,IT-25
14.1.73.98,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.98,206.224.74.11,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.254,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.254,206.224.74.11,mlbeaus1,14.1.73.0/24,AU,AU-VIC
116.91.220.198,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.198,206.224.74.9,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.198,206.224.74.21,mlbeaus1,116.91.220.0/24,AU,AU-VIC
14.1.73.49,206.224.74.17,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.49,206.224.74.9,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.49,206.224.74.21,mlbeaus1,14.1.73.0/24,AU,AU-VIC
116.91.220.136,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.136,206.224.74.13,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.136,206.224.74.21,mlbeaus1,116.91.220.0/24,AU,AU-VIC
216.128.11.37,206.224.72.153,mlnnita1,216.128.11.0/25,IT,IT-25
116.91.220.222,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.222,206.224.74.9,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.222,206.224.74.21,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.233,206.224.74.15,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.233,206.224.74.23,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.233,206.224.74.19,mlbeaus1,116.91.220.0/24,AU,AU-VIC
14.1.74.221,206.224.74.19,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.221,206.224.74.23,mlbeaus1,14.1.74.0/24,AU,AU-TAS
116.91.212.217,206.224.74.9,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.217,206.224.74.13,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.75,206.224.74.17,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.73.212,206.224.74.19,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.212,206.224.74.23,mlbeaus1,14.1.73.0/24,AU,AU-VIC
116.91.212.57,206.224.74.19,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.57,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.73.232,206.224.74.9,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.232,206.224.74.13,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.74.228,206.224.74.17,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.228,206.224.74.9,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.228,206.224.74.21,mlbeaus1,14.1.74.0/24,AU,AU-TAS
145.224.126.210,206.224.72.151,mlnnita1,145.224.126.192/26,IT,IT-25
116.91.212.82,206.224.74.19,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.82,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.74.152,206.224.74.11,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.152,206.224.74.15,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.152,206.224.74.23,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.72.190,206.224.74.9,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.190,206.224.74.13,mlbeaus1,14.1.72.0/24,AU,AU-VIC
116.91.212.33,206.224.74.17,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.33,206.224.74.9,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.33,206.224.74.21,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.220.144,206.224.74.15,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.144,206.224.74.23,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.144,206.224.74.19,mlbeaus1,116.91.220.0/24,AU,AU-VIC
14.1.73.245,206.224.74.17,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.245,206.224.74.9,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.245,206.224.74.21,mlbeaus1,14.1.73.0/24,AU,AU-VIC
116.91.212.107,206.224.74.19,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.107,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.5,206.224.74.11,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.5,206.224.74.15,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.5,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.74.139,206.224.74.17,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.139,206.224.74.13,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.139,206.224.74.21,mlbeaus1,14.1.74.0/24,AU,AU-TAS
145.224.126.166,206.224.72.151,mlnnita1,145.224.126.128/26,IT,IT-25
116.91.220.117,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.117,206.224.74.13,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.117,206.224.74.21,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.31,206.224.74.9,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.31,206.224.74.13,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.212.83,206.224.74.15,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.83,206.224.74.11,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.86.31,,sydyaus1,14.1.86.0/24,AU,AU-NSW
116.91.220.81,206.224.74.15,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.81,206.224.74.11,mlbeaus1,116.91.220.0/24,AU,AU-VIC
129.222.202.220,,bgtacol1,129.222.202.0/24,CO,CO-DC
116.91.212.142,206.224.74.17,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.142,206.224.74.9,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.142,206.224.74.21,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.74.164,206.224.74.19,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.164,206.224.74.23,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.252,206.224.74.19,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.252,206.224.74.23,mlbeaus1,14.1.74.0/24,AU,AU-TAS
116.91.220.2,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.2,206.224.74.9,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.2,206.224.74.21,mlbeaus1,116.91.220.0/24,AU,AU-VIC
145.224.126.177,206.224.72.153,mlnnita1,145.224.126.128/26,IT,IT-25
116.91.212.133,206.224.74.15,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.133,206.224.74.11,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.73.13,206.224.74.11,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.13,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.13,206.224.74.23,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.72.49,206.224.74.15,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.49,206.224.74.23,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.49,206.224.74.19,mlbeaus1,14.1.72.0/24,AU,AU-VIC
116.91.220.109,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.109,206.224.74.13,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.109,206.224.74.21,mlbeaus1,116.91.220.0/24,AU,AU-VIC
116.91.220.205,206.224.74.17,mlbeaus1,116.91.220.0/24,AU,AU-VIC
14.1.73.91,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.91,206.224.74.11,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.74.15,206.224.74.15,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.15,206.224.74.23,mlbeaus1,14.1.74.0/24,AU,AU-TAS
14.1.74.15,206.224.74.19,mlbeaus1,14.1.74.0/24,AU,AU-TAS
116.91.212.121,206.224.74.19,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.121,206.224.74.23,mlbeaus1,116.91.212.0/24,AU,AU-VIC
216.128.23.91,206.224.72.149,mlnnita1,216.128.23.0/25,FR,FR-IDF
14.1.72.127,206.224.74.17,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.127,206.224.74.9,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.127,206.224.74.21,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.103,206.224.74.17,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.103,206.224.74.9,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.103,206.224.74.21,mlbeaus1,14.1.72.0/24,AU,AU-VIC
116.91.212.234,206.224.74.9,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.234,206.224.74.13,mlbeaus1,116.91.212.0/24,AU,AU-VIC
149.19.162.188,206.224.73.101,bgtacol1,149.19.162.128/25,CO,CO-DC
149.19.162.188,206.224.73.107,bgtacol1,149.19.162.128/25,CO,CO-DC
14.1.72.6,206.224.74.17,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.6,206.224.74.9,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.72.6,206.224.74.21,mlbeaus1,14.1.72.0/24,AU,AU-VIC
14.1.73.218,206.224.74.17,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.218,206.224.74.13,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.218,206.224.74.21,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.93.46,206.224.72.59,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.46,206.224.72.47,prthaus1,14.1.93.0/25,AU,AU-WA
138.84.48.171,206.224.73.105,bgtacol1,138.84.48.0/24,CO,CO-DC
138.84.48.171,206.224.73.103,bgtacol1,138.84.48.0/24,CO,CO-DC
116.91.212.61,206.224.74.17,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.61,206.224.74.13,mlbeaus1,116.91.212.0/24,AU,AU-VIC
116.91.212.61,206.224.74.21,mlbeaus1,116.91.212.0/24,AU,AU-VIC
14.1.73.145,206.224.74.11,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.145,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.145,206.224.74.23,mlbeaus1,14.1.73.0/24,AU,AU-VIC
209.198.136.224,206.224.72.147,mlnnita1,209.198.136.0/24,FR,FR-IDF
206.83.111.116,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.116,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
65.181.21.103,206.224.72.59,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.103,206.224.72.47,prthaus1,65.181.21.0/24,AU,AU-WA
14.1.93.183,49.255.83.54,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.183,206.224.72.55,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.43,206.224.72.61,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.43,206.224.72.49,prthaus1,14.1.93.0/25,AU,AU-WA
65.181.20.190,206.224.72.57,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.190,206.224.72.53,prthaus1,65.181.20.0/24,AU,AU-WA
14.1.73.227,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.227,206.224.74.23,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.227,206.224.74.19,mlbeaus1,14.1.73.0/24,AU,AU-VIC
65.181.21.8,206.224.72.61,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.8,206.224.72.49,prthaus1,65.181.21.0/24,AU,AU-WA
206.83.111.72,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.72,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
116.91.216.80,206.224.72.61,prthaus1,116.91.216.0/24,AU,AU-WA
116.91.216.80,206.224.72.49,prthaus1,116.91.216.0/24,AU,AU-WA
65.181.20.130,49.255.83.54,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.130,206.224.72.55,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.30.23,49.255.83.54,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.23,206.224.72.55,prthaus1,65.181.30.0/25,AU,AU-WA
14.1.73.44,206.224.74.11,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.44,206.224.74.15,mlbeaus1,14.1.73.0/24,AU,AU-VIC
14.1.73.44,206.224.74.23,mlbeaus1,14.1.73.0/24,AU,AU-VIC
116.91.216.198,206.224.72.61,prthaus1,116.91.216.0/24,AU,AU-WA
116.91.216.198,206.224.72.49,prthaus1,116.91.216.0/24,AU,AU-WA
65.181.30.206,206.224.72.59,prthaus1,65.181.30.128/25,AU,AU-WA
65.181.30.206,206.224.72.47,prthaus1,65.181.30.128/25,AU,AU-WA
116.91.217.250,206.224.72.61,prthaus1,116.91.217.128/25,AU,AU-WA
116.91.217.250,206.224.72.49,prthaus1,116.91.217.128/25,AU,AU-WA
14.1.93.79,206.224.72.53,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.79,206.224.72.57,prthaus1,14.1.93.0/25,AU,AU-WA
206.83.111.127,206.224.72.59,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.127,206.224.72.47,prthaus1,206.83.111.0/25,AU,AU-WA
116.91.217.136,206.224.72.53,prthaus1,116.91.217.128/25,AU,AU-WA
116.91.217.136,206.224.72.57,prthaus1,116.91.217.128/25,AU,AU-WA
129.222.174.36,206.224.69.203,sntochl1,129.222.174.0/24,CL,CL-RM
129.222.174.36,206.224.69.213,sntochl1,129.222.174.0/24,CL,CL-RM
14.1.93.23,206.224.72.47,prthaus1,14.1.93.0/25,AU,AU-WA
116.91.217.205,49.255.83.54,prthaus1,116.91.217.128/25,AU,AU-WA
116.91.217.205,206.224.72.55,prthaus1,116.91.217.128/25,AU,AU-WA
14.1.93.234,206.224.72.59,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.234,206.224.72.47,prthaus1,14.1.93.128/25,AU,AU-WA
65.181.21.195,49.255.83.54,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.195,206.224.72.55,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.30.14,206.224.72.49,prthaus1,65.181.30.0/25,AU,AU-WA
206.83.111.34,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.34,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
65.181.21.40,206.224.72.53,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.40,206.224.72.57,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.30.60,206.224.72.53,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.60,206.224.72.57,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.22,206.224.72.57,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.22,206.224.72.53,prthaus1,65.181.30.0/25,AU,AU-WA
206.83.111.123,206.224.72.49,prthaus1,206.83.111.0/25,AU,AU-WA
116.91.217.180,206.224.72.57,prthaus1,116.91.217.128/25,AU,AU-WA
116.91.217.180,206.224.72.53,prthaus1,116.91.217.128/25,AU,AU-WA
14.1.93.164,49.255.83.54,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.164,206.224.72.55,prthaus1,14.1.93.128/25,AU,AU-WA
143.105.77.229,206.224.69.217,sntochl1,143.105.77.0/24,CL,CL-RM
65.181.20.72,206.224.72.59,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.72,206.224.72.47,prthaus1,65.181.20.0/24,AU,AU-WA
14.1.93.147,206.224.72.61,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.147,206.224.72.49,prthaus1,14.1.93.128/25,AU,AU-WA
65.181.21.9,206.224.72.47,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.30.33,206.224.72.61,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.33,206.224.72.49,prthaus1,65.181.30.0/25,AU,AU-WA
14.1.93.96,206.224.72.57,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.96,206.224.72.53,prthaus1,14.1.93.0/25,AU,AU-WA
65.181.20.103,206.224.72.47,prthaus1,65.181.20.0/24,AU,AU-WA
14.1.93.61,206.224.72.59,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.61,206.224.72.47,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.161,49.255.83.54,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.161,206.224.72.55,prthaus1,14.1.93.128/25,AU,AU-WA
65.181.20.137,206.224.72.61,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.137,206.224.72.49,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.236,206.224.72.57,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.236,206.224.72.53,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.52,206.224.72.59,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.52,206.224.72.47,prthaus1,65.181.20.0/24,AU,AU-WA
116.91.216.162,49.255.83.54,prthaus1,116.91.216.0/24,AU,AU-WA
116.91.216.162,206.224.72.55,prthaus1,116.91.216.0/24,AU,AU-WA
65.181.21.212,49.255.83.54,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.212,206.224.72.55,prthaus1,65.181.21.0/24,AU,AU-WA
116.91.216.173,206.224.72.47,prthaus1,116.91.216.0/24,AU,AU-WA
206.83.111.76,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.76,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
65.181.21.233,49.255.83.54,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.233,206.224.72.55,prthaus1,65.181.21.0/24,AU,AU-WA
179.60.171.197,,frtabra1,179.60.171.0/24,BR,BR-CE
179.60.171.197,206.224.71.171,frtabra1,179.60.171.0/24,BR,BR-CE
206.83.111.77,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.77,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
138.84.46.194,206.224.73.107,bgtacol1,138.84.46.192/26,PA,PA-8
138.84.46.194,206.224.73.101,bgtacol1,138.84.46.192/26,PA,PA-8
116.91.216.62,206.224.72.49,prthaus1,116.91.216.0/24,AU,AU-WA
143.105.82.7,206.224.71.173,frtabra1,143.105.82.0/24,BR,BR-CE
143.105.82.7,206.224.71.167,frtabra1,143.105.82.0/24,BR,BR-CE
65.181.20.80,206.224.72.53,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.80,206.224.72.57,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.30.15,206.224.72.59,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.15,206.224.72.47,prthaus1,65.181.30.0/25,AU,AU-WA
14.1.93.242,49.255.83.54,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.242,206.224.72.55,prthaus1,14.1.93.128/25,AU,AU-WA
65.181.21.155,206.224.72.59,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.155,206.224.72.47,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.20.141,206.224.72.47,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.20,206.224.72.53,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.20,206.224.72.57,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.21.123,49.255.83.54,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.123,206.224.72.55,prthaus1,65.181.21.0/24,AU,AU-WA
116.91.216.140,206.224.72.53,prthaus1,116.91.216.0/24,AU,AU-WA
116.91.216.140,206.224.72.57,prthaus1,116.91.216.0/24,AU,AU-WA
206.83.111.126,206.224.72.47,prthaus1,206.83.111.0/25,AU,AU-WA
14.1.93.32,49.255.83.54,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.32,206.224.72.55,prthaus1,14.1.93.0/25,AU,AU-WA
206.83.111.73,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.73,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
65.181.30.229,206.224.72.59,prthaus1,65.181.30.128/25,AU,AU-WA
65.181.30.229,206.224.72.47,prthaus1,65.181.30.128/25,AU,AU-WA
116.91.217.219,49.255.83.54,prthaus1,116.91.217.128/25,AU,AU-WA
116.91.217.219,206.224.72.55,prthaus1,116.91.217.128/25,AU,AU-WA
65.181.30.235,49.255.83.54,prthaus1,65.181.30.128/25,AU,AU-WA
65.181.30.235,206.224.72.55,prthaus1,65.181.30.128/25,AU,AU-WA
65.181.30.37,206.224.72.49,prthaus1,65.181.30.0/25,AU,AU-WA
179.60.171.101,206.224.71.167,frtabra1,179.60.171.0/24,BR,BR-CE
179.60.171.101,206.224.71.173,frtabra1,179.60.171.0/24,BR,BR-CE
14.1.93.197,206.224.72.49,prthaus1,14.1.93.128/25,AU,AU-WA
65.181.30.120,49.255.83.54,prthaus1,65.181.30.0/25,AU,AU-WA
65.181.30.120,206.224.72.55,prthaus1,65.181.30.0/25,AU,AU-WA
129.224.205.45,,lgosnga1,129.224.205.0/26,BJ,BJ-OU
65.181.30.100,206.224.72.47,prthaus1,65.181.30.0/25,AU,AU-WA
206.83.111.39,49.255.83.54,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.39,206.224.72.55,prthaus1,206.83.111.0/25,AU,AU-WA
65.181.21.108,49.255.83.54,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.108,206.224.72.55,prthaus1,65.181.21.0/24,AU,AU-WA
116.91.217.251,206.224.72.47,prthaus1,116.91.217.128/25,AU,AU-WA
65.181.20.173,49.255.83.54,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.173,206.224.72.55,prthaus1,65.181.20.0/24,AU,AU-WA
14.1.93.51,206.224.72.53,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.51,206.224.72.57,prthaus1,14.1.93.0/25,AU,AU-WA
14.1.93.178,49.255.83.54,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.178,206.224.72.55,prthaus1,14.1.93.128/25,AU,AU-WA
65.181.21.219,206.224.72.47,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.20.155,206.224.72.47,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.26.196,,sngesgp1,65.181.26.128/25,MY,MY-14
116.91.217.213,206.224.72.49,prthaus1,116.91.217.128/25,AU,AU-WA
200.189.27.211,206.224.73.101,bgtacol1,200.189.27.128/25,CO,CO-DC
200.189.27.211,206.224.73.107,bgtacol1,200.189.27.128/25,CO,CO-DC
65.181.21.194,206.224.72.53,prthaus1,65.181.21.0/24,AU,AU-WA
65.181.21.194,206.224.72.57,prthaus1,65.181.21.0/24,AU,AU-WA
14.1.93.228,49.255.83.54,prthaus1,14.1.93.128/25,AU,AU-WA
14.1.93.228,206.224.72.55,prthaus1,14.1.93.128/25,AU,AU-WA
116.91.217.159,49.255.83.54,prthaus1,116.91.217.128/25,AU,AU-WA
116.91.217.159,206.224.72.55,prthaus1,116.91.217.128/25,AU,AU-WA
148.222.222.65,206.224.69.211,sntochl1,148.222.222.0/25,AR,AR-C
148.222.222.65,206.224.69.197,sntochl1,148.222.222.0/25,AR,AR-C
206.83.110.220,,sngesgp1,206.83.110.128/25,MY,MY-14
65.181.20.9,206.224.72.59,prthaus1,65.181.20.0/24,AU,AU-WA
65.181.20.9,206.224.72.47,prthaus1,65.181.20.0/24,AU,AU-WA
148.222.204.48,,sntochl1,148.222.204.0/24,CL,CL-RM
148.222.204.48,206.224.69.217,sntochl1,148.222.204.0/24,CL,CL-RM
138.84.32.134,206.224.69.211,sntochl1,138.84.32.0/24,CL,CL-RM
138.84.32.134,206.224.69.197,sntochl1,138.84.32.0/24,CL,CL-RM
135.129.125.245,,lgosnga1,135.129.125.0/24,NG,NG-LA
206.83.111.9,206.224.72.57,prthaus1,206.83.111.0/25,AU,AU-WA
206.83.111.9,206.224.72.53,prthaus1,206.83.111.0/25,AU,AU-WA
129.222.174.14,206.224.69.207,sntochl1,129.222.174.0/24,CL,CL-RM
129.222.174.14,206.224.69.217,sntochl1,129.222.174.0/24,CL,CL-RM
148.222.221.67,206.224.69.203,sntochl1,148.222.221.0/25,CL,CL-RM
148.222.221.67,206.224.69.213,sntochl1,148.222.221.0/25,CL,CL-RM
148.222.221.219,206.224.69.225,sntochl1,148.222.221.128/25,CL,CL-RM
148.222.221.219,206.224.69.209,sntochl1,148.222.221.128/25,CL,CL-RM
200.189.31.186,206.224.69.205,sntochl1,200.189.31.128/25,AR,AR-C
